1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
24,36,15,15,24,20,20,20,15,24,20,24,36,36,15,20,36,20,20,20,28,28,36,24,36,28,28,28,29,36,36,53,36,36,29,36,58,20,20,29,36,58,46,46,58,46,58,29,46,36,36,53,53,58,58,46,46,58,58,46,58,53,67,58,53,53,67,67,67,46,53,46,46,83,83,83,77,77,83,83,53,46,83,83,53,53,77,77,83,83,53,83,53,83,53,53,99,53,99,83
11,32,11,11,11,11,11,11,11,11,11,40,32,32,11,11,32,11,11,11,32,40,32,40,32,40,40,40,40,32,32,32,40,32,39,40,39,39,39,40,32,39,40,40,39,40,39,40,40,32,40,32,32,39,39,40,40,39,39,40,39,32,39,39,32,32,39,39,39,40,98,40,98,39,40,40,39,39,40,40,98,98,39,39,98,98,39,39,39,40,98,98,98,98,98,98,39,98,39,39
1,13,8,8,1,8,8,8,8,1,8,1,13,13,8,8,13,8,8,8,1,1,34,1,13,44,44,44,35,34,34,34,44,34,35,44,35,35,35,44,51,59,44,44,59,44,35,35,44,51,51,51,34,59,59,51,51,59,59,44,59,51,68,59,51,51,68,68,68,84,51,94,94,68,84,84,68,68,84,84,94,94,84,84,94,94,68,97,97,84,94,94,94,94,94,94,97,94,97,97
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
2,2,2,2,2,2,2,2,2,2,2,14,14,14,14,14,14,89,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,89,14,89,89,89,14,14,89,14,14,89,85,89,89,85,14,85,14,14,89,89,85,85,89,89,85,89,85,89,89,85,85,89,89,89,85,85,85,85,89,85,100,89,89,100,85,85,85,89,100,85,85,89,89,89,100,85,85,85,85,85,85,100,85,89,100
91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,95,91,91,91,91,91,91,91,91,91,91,91,91,91,95,95,91,91,91,91,91,91,95,91,95,95,91,95,91,91
25,25,49,49,25,49,49,49,49,49,49,25,25,25,49,49,25,49,49,49,25,25,25,49,25,49,25,49,49,25,25,25,49,52,49,52,64,49,49,49,52,64,49,49,64,49,64,49,49,52,52,52,52,49,49,49,52,64,64,49,64,52,64,64,52,52,64,64,64,49,52,49,52,64,49,64,64,64,64,49,52,52,64,64,52,52,64,64,64,64,52,49,52,52,52,52,64,52,64,64
21,21,21,21,21,48,48,48,21,21,48,21,21,21,21,48,21,48,48,48,21,21,21,21,21,21,21,21,48,21,21,21,21,21,48,21,48,48,48,48,21,48,48,48,48,60,48,48,48,21,60,21,21,48,48,60,60,48,48,60,48,60,48,48,60,60,79,79,79,60,60,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,93,92,93,93,90,90,92,92,90,90,90,90,93,90,90,93,93,90,90,90,92,93,92,92,90,90,90,90,90,90,92,93,92,90,90,93,93,90,90,90,90,92,92,93,92,93,93,90,93,90,90
12,12,12,12,12,47,47,12,12,12,47,12,12,12,12,47,12,47,47,47,12,12,12,12,12,12,12,12,36,36,36,36,36,36,47,36,47,47,47,36,36,47,36,36,47,36,47,47,47,36,36,65,65,47,47,65,65,47,47,82,47,65,83,83,65,65,83,83,83,82,65,82,82,83,82,83,83,83,82,82,82,82,83,83,65,65,83,83,83,83,82,82,82,82,82,82,83,82,83,83
26,26,6,26,26,6,6,6,6,26,6,26,26,26,26,6,26,6,6,6,26,26,26,26,26,26,26,26,26,26,26,26,26,26,38,26,38,38,38,26,26,38,26,26,38,26,38,38,38,26,26,26,26,38,38,26,26,38,38,38,38,26,38,38,26,26,38,38,38,38,26,26,26,38,38,38,38,38,38,38,26,26,38,38,26,26,38,38,38,38,26,38,26,26,26,26,38,26,38,38
37,80,37,37,37,37,37,37,37,37,37,37,80,80,37,37,80,37,37,37,37,37,80,37,80,37,37,37,37,80,80,80,80,80,37,80,37,37,37,37,80,37,80,80,37,80,37,37,37,80,80,80,80,37,37,80,80,37,37,80,37,80,37,37,80,80,37,37,37,80,80,80,80,80,80,80,37,37,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
23,13,7,11,23,7,7,7,11,23,11,23,13,13,11,11,23,7,11,11,23,23,23,23,13,23,23,23,11,41,23,13,41,41,11,41,59,59,59,41,41,59,41,41,59,41,59,59,59,41,41,41,53,59,59,41,41,59,59,59,59,53,59,59,53,53,59,59,59,41,53,41,41,59,59,59,59,59,59,59,53,41,59,59,53,53,59,59,59,59,53,59,53,53,53,53,59,53,59,59
5,5,5,5,5,20,20,16,16,5,20,5,5,5,16,16,5,20,20,20,5,5,5,5,51,5,5,5,16,51,51,51,51,51,20,51,20,20,54,54,51,54,51,51,54,51,54,54,54,51,51,51,51,54,54,51,51,54,54,75,54,51,54,54,51,51,99,99,54,75,96,75,75,54,75,75,99,99,75,75,96,75,99,75,96,96,99,99,99,75,96,75,96,96,96,96,99,96,99,99
1,1,8,8,1,8,8,8,8,24,8,27,27,27,24,8,27,8,8,8,27,27,27,24,27,24,27,24,24,27,27,27,33,27,8,33,8,8,8,33,33,8,33,33,8,33,8,33,33,33,33,33,33,33,33,33,33,97,97,33,97,33,97,97,33,98,97,97,97,33,98,33,98,97,97,97,97,97,97,97,98,98,97,97,98,98,97,97,97,97,98,98,98,98,98,98,97,98,97,97
10,10,10,10,10,10,10,10,10,10,10,10,50,50,10,10,10,58,10,10,10,10,10,10,50,10,10,10,10,50,50,50,10,50,10,50,58,58,58,10,50,58,50,50,58,50,58,58,50,50,50,50,50,58,58,62,62,58,58,62,58,62,58,58,62,62,58,58,58,62,62,62,62,58,62,58,58,58,62,62,62,62,58,58,62,62,58,58,58,58,62,62,62,62,62,62,58,62,58,58
46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,61,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,61,46,61,61,61,46,46,61,46,46,61,46,61,46,46,56,56,56,86,61,61,56,56,68,61,56,61,56,68,61,56,56,68,68,68,56,86,56,56,61,84,84,68,68,84,84,86,56,84,84,86,86,68,68,68,84,86,84,86,86,86,86,84,86,68,84
22,22,22,22,22,42,40,40,22,22,40,22,22,22,22,40,22,42,42,40,22,22,22,22,22,22,22,22,40,22,22,22,40,22,40,22,42,42,42,40,22,42,40,40,42,40,42,40,40,22,40,22,22,40,40,40,40,63,63,40,63,40,63,63,40,40,63,63,63,40,40,40,40,77,40,40,77,77,40,40,40,40,77,77,40,40,77,77,77,77,40,40,40,40,40,40,77,40,77,77
17,17,17,17,17,45,45,45,17,17,45,17,32,32,17,45,17,45,45,45,17,17,17,17,32,17,17,17,17,17,32,32,17,32,45,17,45,45,45,70,32,45,70,70,45,70,45,45,70,32,70,32,32,74,74,70,70,69,74,70,74,70,69,74,70,70,69,69,69,70,70,70,70,74,70,70,69,69,70,70,70,70,74,74,70,70,69,69,74,70,70,70,70,70,70,70,74,70,74,74
4,30,4,4,4,4,4,4,4,4,4,4,30,30,4,29,30,35,35,35,30,30,30,29,30,29,30,29,29,30,30,30,43,30,35,30,35,35,35,43,30,35,43,43,35,43,35,35,43,57,57,57,30,76,76,57,57,35,76,76,76,57,76,76,57,57,76,76,76,76,57,57,57,76,76,76,76,76,76,76,94,94,76,76,94,94,76,76,76,76,94,94,94,94,94,94,76,94,76,76
9,34,9,9,9,18,9,9,9,9,9,9,34,34,9,9,34,18,18,9,34,34,34,9,34,9,34,9,9,34,34,34,34,34,18,34,18,18,18,9,34,18,34,34,18,72,18,72,72,34,34,34,71,72,72,72,72,67,67,72,67,71,67,67,71,71,67,67,67,72,71,72,72,67,72,72,78,78,72,72,72,72,67,72,71,71,78,78,78,72,72,72,71,72,71,71,78,71,78,78
15,28,15,15,15,19,19,19,15,15,19,28,28,28,15,19,28,19,19,19,28,28,28,28,28,28,28,28,28,28,28,66,44,44,39,44,39,39,39,44,44,39,44,44,39,44,39,39,44,66,44,66,66,39,39,44,66,87,39,44,39,66,87,87,66,66,87,87,87,73,66,73,73,87,73,73,87,87,73,73,73,73,87,87,73,66,87,88,87,73,73,73,66,73,73,66,88,66,88,88
31,31,31,31,31,55,55,55,55,31,55,31,31,31,31,55,31,55,55,55,31,31,31,31,31,31,31,31,55,31,31,31,31,31,55,31,55,55,55,55,31,55,55,55,55,55,55,55,55,31,31,31,31,55,55,81,81,55,55,55,55,81,55,55,81,81,55,55,55,81,81,81,81,55,55,55,55,55,55,81,81,81,55,55,81,81,55,55,55,55,81,81,81,81,81,81,55,81,55,55
49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49
60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
65,65,65,65,65,83,83,65,65,65,83,65,65,65,65,65,65,83,83,83,65,65,65,65,65,65,65,65,65,65,65,65,65,65,83,65,83,83,83,65,65,83,65,65,83,65,83,83,65,65,65,65,65,83,83,65,65,83,83,65,83,65,83,83,65,65,83,83,83,65,65,65,65,83,83,83,83,83,83,65,65,65,83,83,93,93,83,83,83,83,93,93,93,93,93,93,83,93,83,83
12,12,6,12,12,6,6,6,6,12,6,12,12,12,12,6,12,6,6,6,12,12,12,12,12,12,12,12,12,12,12,12,12,12,6,12,6,6,6,12,12,6,12,12,6,12,6,6,12,12,12,12,12,6,6,12,12,6,6,12,6,12,6,6,12,12,6,6,6,12,12,12,12,6,12,12,6,6,12,12,12,12,6,6,12,12,6,6,6,12,12,12,12,12,12,12,6,12,6,6
79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79
64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64
5,25,5,5,5,37,5,5,5,5,37,5,25,25,5,5,25,37,37,37,5,5,25,5,25,5,5,5,5,41,41,25,41,41,37,41,37,37,37,41,41,37,41,41,37,41,37,37,41,41,41,41,41,37,37,41,41,37,37,41,37,41,37,37,41,41,37,37,37,91,91,91,91,37,91,91,37,37,91,91,91,91,37,91,91,91,37,37,37,91,91,91,91,91,91,91,91,91,37,91
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82
84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84
75,75,75,75,75,68,68,75,75,75,68,75,75,75,75,75,75,68,68,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,68,68,68,75,75,68,75,75,68,75,68,75,75,75,75,75,75,75,75,75,75,68,68,75,68,75,68,68,75,75,68,68,68,75,75,75,75,68,75,75,68,68,75,75,75,75,68,75,75,75,68,68,68,75,75,75,75,75,75,75,68,75,68,75
23,23,23,23,23,47,47,47,36,23,47,23,23,23,36,47,23,47,47,47,23,23,23,36,23,36,36,36,36,23,23,23,36,23,47,36,47,47,47,36,36,47,36,36,47,36,47,54,54,36,36,36,36,54,54,70,70,74,54,70,54,70,74,74,70,70,74,74,74,70,96,70,70,74,70,70,74,74,70,70,96,70,74,74,96,96,74,74,74,70,96,70,96,96,96,96,74,98,74,74
3,50,3,3,3,8,8,8,3,3,16,3,50,50,3,16,50,16,16,16,3,3,50,3,50,3,50,3,16,50,50,50,50,50,16,50,16,16,16,16,50,16,50,50,16,50,16,16,16,50,50,50,50,16,16,50,50,16,16,50,16,50,16,16,50,50,16,16,16,50,50,50,50,16,50,50,16,16,50,50,50,50,16,50,50,50,16,16,16,50,50,50,50,50,50,50,50,50,16,50
38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,80,38,38,38,38,80,80,80,38,80,38,38,38,38,38,38,80,38,38,38,38,80,38,38,38,80,80,80,80,38,38,80,80,78,38,80,38,80,78,78,80,80,78,78,78,80,80,80,80,78,80,80,78,78,80,80,80,80,100,90,80,80,78,78,99,90,80,80,80,80,80,80,100,80,99,100
22,22,4,4,4,15,15,15,4,4,15,22,22,22,15,15,22,39,15,15,22,22,22,15,22,22,22,22,40,22,22,22,46,22,39,46,39,39,39,40,46,39,46,46,39,46,39,48,48,62,46,62,66,48,48,46,62,69,69,48,69,62,69,69,62,66,69,69,69,62,66,62,62,69,48,48,69,69,48,62,66,62,69,69,66,66,69,69,69,69,66,62,66,66,66,66,69,66,69,69
27,32,27,27,27,33,33,27,27,27,33,27,32,32,27,33,27,43,33,33,27,27,27,27,32,27,27,33,33,32,32,32,33,32,43,33,77,43,43,43,33,77,43,44,77,44,43,43,43,53,44,53,53,43,43,44,44,77,77,43,77,81,77,77,81,81,77,77,77,81,85,81,81,77,81,43,77,77,81,81,81,81,77,77,85,85,77,77,77,81,81,81,85,85,85,85,77,85,77,77
17,17,17,17,17,45,45,45,17,17,45,17,17,17,17,45,17,42,45,45,17,17,17,17,31,17,17,17,17,31,31,34,31,34,45,31,45,45,45,61,31,42,31,31,45,31,45,61,61,34,34,34,34,61,61,34,34,61,61,61,61,34,87,61,34,34,87,87,87,61,34,61,34,61,61,61,87,87,61,61,34,61,87,61,34,34,87,87,87,61,61,61,34,61,34,34,87,34,87,87
21,21,9,9,21,9,9,9,9,9,9,21,30,30,9,9,21,35,9,9,21,21,21,29,30,29,21,29,29,30,30,30,29,30,35,30,35,35,35,29,30,59,29,29,59,29,35,35,35,30,30,30,30,59,59,30,30,59,59,59,59,30,59,59,95,95,59,59,59,94,95,94,94,59,94,59,59,59,94,94,95,94,59,59,95,95,59,59,59,94,94,94,95,94,95,95,59,95,59,59
28,28,7,7,28,7,7,7,7,28,7,28,28,28,28,7,28,7,7,7,28,28,28,28,28,28,28,28,28,28,28,57,28,57,28,28,58,58,58,28,57,58,28,28,58,57,58,28,28,57,57,57,57,58,58,57,57,58,58,57,58,57,67,58,57,57,67,67,67,57,57,57,57,67,57,58,67,67,57,57,57,57,67,67,57,57,67,67,67,67,57,57,57,57,57,57,67,57,67,67
1,2,10,10,1,11,11,11,11,10,11,1,14,14,10,20,1,18,19,20,26,26,14,26,14,26,26,26,26,52,52,14,26,52,20,51,18,19,19,26,51,18,26,51,63,51,19,56,56,52,51,52,52,56,56,56,56,63,63,56,63,51,63,63,52,52,63,63,63,56,52,56,56,63,56,56,63,63,56,56,56,56,63,63,56,52,63,63,63,56,56,56,56,56,56,56,63,52,63,63
13,13,49,49,13,49,49,49,49,49,49,13,13,13,49,49,13,49,49,49,13,13,13,49,13,49,13,49,49,13,13,13,49,13,49,49,55,55,55,49,13,55,49,49,55,49,55,49,49,71,73,71,71,55,55,72,73,55,55,55,55,73,88,55,73,71,88,88,88,72,71,72,73,89,76,76,88,88,76,72,73,72,89,76,86,86,88,88,89,76,92,92,86,92,92,86,97,86,97,97
60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,37,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,37,3,37,37,37,3,3,37,3,3,37,3,37,37,37,3,3,3,3,37,37,37,3,37,37,37,37,3,37,37,3,3,37,37,37,37,3,37,37,37,37,37,37,37,37,37,37,37,37,37,37,3,37,37,37,37,37,37,37,37,37,37,37,37,37,37
70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,100,70,70,70,70,100,70,70,70,100,100,100,70,70,70,70,100,70,70,100,100,70,70,70,70,100,100,70,70,100,100,100,100,70,70,70,70,70,70,100,70,100,100
22,22,22,22,22,38,38,38,22,22,38,22,22,22,22,38,22,38,38,38,22,22,22,22,22,22,22,22,22,22,22,22,22,22,38,22,38,38,38,54,22,38,22,22,38,22,38,54,54,22,22,22,22,54,54,54,54,54,54,54,54,22,54,54,54,22,54,54,54,54,22,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54
53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,85,53,53,53,53,85,53,53,85,53,85,85,53,53,53,53,53,85,85,85,53,85,85,85,85,85,85,85,85,53,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,96,85,96,96,85,96,85,85
23,23,6,6,23,6,6,6,6,23,6,23,23,23,6,6,23,6,6,6,23,23,23,36,23,36,36,36,36,23,23,23,36,23,6,36,6,6,6,36,36,6,36,36,6,36,6,36,36,36,36,36,36,83,83,36,36,83,83,36,83,36,83,83,36,36,83,83,83,36,36,36,36,83,83,83,83,83,83,83,36,83,83,83,36,36,83,83,83,83,83,83,36,83,83,36,83,36,83,83
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,42,35,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,35,15,42,35,35,35,15,42,35,35,42,35,35,35,35,15,15,15,15,35,35,35,35,42,42,35,35,35,78,78,35,35,78,78,78,35,35,35,35,78,35,78,78,78,35,35,35,35,78,78,35,35,78,78,78,78,35,78,35,35,35,35,78,35,78,78
30,30,16,16,16,16,16,16,16,16,16,30,30,30,16,16,30,16,16,16,30,30,30,16,30,16,30,16,16,30,30,30,30,30,48,30,48,48,48,48,30,48,48,48,48,48,48,48,48,30,65,65,65,48,48,65,65,48,48,48,48,65,48,48,65,65,90,90,90,65,65,65,65,90,90,90,90,90,90,90,65,65,90,90,93,93,90,90,90,90,93,90,93,93,93,93,90,93,90,90
31,31,7,7,7,7,7,7,7,7,7,31,31,31,7,7,31,7,7,7,31,31,31,7,31,31,31,31,7,31,31,31,31,31,47,31,47,47,47,47,31,47,31,31,47,31,47,47,47,31,31,31,31,47,47,31,31,63,47,47,47,31,63,69,31,31,69,69,69,47,31,47,31,69,47,69,69,87,69,47,31,47,87,87,31,31,87,87,87,87,31,99,31,99,31,31,99,31,99,99
27,27,11,11,26,11,11,11,11,26,11,27,27,27,20,20,27,18,20,20,27,27,27,26,27,26,27,26,26,27,27,51,26,51,20,27,18,20,20,26,51,18,26,51,18,51,20,26,26,51,51,51,51,84,84,57,57,84,84,72,84,57,84,84,57,57,84,84,84,72,57,72,72,84,72,84,84,84,84,72,72,72,84,84,72,72,84,84,84,84,72,72,72,72,72,72,84,72,84,84
4,28,4,4,4,19,19,19,4,4,19,28,28,28,4,19,28,19,19,19,28,28,28,28,28,28,28,28,28,28,28,28,28,28,19,28,59,19,19,28,28,59,28,28,59,28,59,59,28,28,28,28,28,59,59,76,28,59,59,76,59,95,59,59,95,95,88,88,59,76,95,76,95,59,76,76,88,88,76,76,95,95,97,76,95,95,88,88,88,76,95,95,95,95,95,95,97,95,97,97
5,14,5,5,5,5,5,5,5,5,5,21,14,14,5,5,21,5,5,5,21,21,21,5,14,21,21,21,5,21,21,14,21,14,5,21,67,67,67,21,21,67,21,21,67,21,67,21,21,71,21,71,71,67,67,82,82,67,67,82,67,71,67,67,71,71,67,67,67,82,71,82,82,67,82,82,77,77,82,82,91,82,67,82,91,71,77,77,77,82,91,91,91,91,91,91,77,91,77,77
8,2,8,8,8,8,8,8,8,8,8,13,13,13,8,8,13,8,8,8,34,34,25,8,25,8,34,8,8,34,34,34,50,34,55,50,45,45,45,55,50,45,50,50,45,50,45,55,55,50,50,50,50,55,55,50,50,68,55,55,55,50,68,68,50,50,68,68,68,55,50,94,94,68,55,55,68,68,55,94,94,94,68,55,94,94,68,68,68,94,94,94,94,94,94,94,68,94,68,68
9,41,9,9,9,9,9,9,9,9,9,29,41,41,9,9,41,9,9,9,41,29,41,29,41,29,41,29,29,41,41,41,46,41,29,41,29,29,29,29,41,29,46,46,29,46,29,29,46,41,41,41,62,46,46,46,62,29,29,46,46,62,29,29,62,62,29,29,29,62,62,62,62,46,62,46,29,29,62,62,62,62,46,46,98,98,46,46,46,62,98,62,98,98,98,98,46,98,46,62
1,32,1,1,1,1,1,1,1,1,1,12,32,32,12,1,12,61,1,1,12,12,12,12,32,12,12,12,12,32,32,32,12,32,61,12,61,61,61,56,32,61,56,56,61,56,61,61,56,56,56,32,32,61,61,56,56,61,61,56,61,56,61,61,56,56,61,61,61,56,56,56,56,61,92,61,61,61,92,92,92,92,61,61,92,92,61,61,61,92,92,92,92,92,92,92,61,92,61,92
17,17,24,24,24,39,24,24,24,24,39,17,17,17,24,24,17,39,39,39,17,17,17,24,17,24,24,24,24,17,17,17,24,17,39,17,39,39,39,24,17,39,24,24,39,24,39,39,39,17,17,17,17,39,39,75,75,39,39,75,39,80,39,39,80,80,39,39,39,75,80,80,80,79,75,79,79,79,79,80,80,80,79,79,80,80,79,79,79,79,80,80,80,80,80,80,79,80,79,79
40,43,40,40,40,40,40,40,40,40,40,43,43,43,40,40,43,58,40,40,43,43,43,40,43,40,43,40,40,43,43,66,43,66,49,43,58,49,49,40,43,58,43,43,58,43,58,49,49,66,43,66,66,49,49,43,66,58,58,49,58,66,58,58,66,66,58,58,58,49,66,66,66,89,49,49,89,89,49,49,66,66,89,89,86,86,89,89,89,89,86,86,86,86,86,86,89,86,89,89
10,10,10,10,10,10,10,10,10,10,10,10,52,52,10,10,10,10,10,10,10,10,33,10,52,33,33,33,33,52,52,52,33,52,44,33,64,64,64,44,52,64,44,44,64,44,64,60,44,52,52,52,52,60,60,44,52,64,64,60,64,73,64,64,73,81,74,74,74,60,81,73,73,74,60,60,74,74,60,73,81,73,74,74,81,81,74,74,74,74,81,81,81,81,81,81,74,81,74,74
42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42
83,93,83,83,83,83,83,83,83,83,83,93,93,93,83,83,93,83,83,83,93,93,93,83,93,83,93,83,83,93,93,93,83,93,83,93,83,83,83,83,93,83,83,83,83,83,83,83,83,93,93,93,93,83,83,93,93,83,83,83,83,93,83,83,93,93,83,83,83,83,93,93,93,83,83,83,83,83,83,83,93,93,83,83,93,93,83,83,83,100,93,93,93,93,93,93,100,93,100,100
3,3,3,3,3,3,3,3,3,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,54,15,54,54,54,15,15,54,15,54,54,54,54,54,54,15,54,15,15,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54
27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,59,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,59,27,59,59,59,27,27,59,27,27,59,27,59,59,59,27,27,27,27,59,59,27,27,59,59,59,59,95,78,59,95,95,78,78,78,95,96,95,95,59,59,59,78,78,59,95,95,95,78,59,95,96,78,78,78,59,95,95,96,95,95,96,78,96,78,78
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,82,4,4,4,82,82,82,82,82,82,82,82,97,97,82,97,82,97,97,82,82,97,97,97,82,82,82,82,97,82,82,97,97,82,82,82,82,97,97,82,82,97,97,97,82,82,82,82,82,82,82,97,82,97,97
23,23,23,23,23,47,47,47,23,23,47,23,23,23,23,47,23,47,47,47,23,23,23,23,23,23,23,23,47,23,23,23,23,23,47,23,47,47,47,47,57,47,57,57,47,57,47,47,47,57,57,57,57,47,47,57,57,47,47,57,47,57,47,47,57,57,84,84,84,57,57,57,57,84,84,84,84,84,84,84,57,57,84,84,57,57,84,84,84,84,57,84,57,57,57,57,84,57,84,84
